"NOM_ELECTION","NUMERO_TOUR","DATE_ELECTION","NOM_COLLECTIVITE","ID_COLLECTIVITE","NUMERO_BUREAU_VOTE","ARRONDISSEMENT","SECTEUR","CIRCONSCRIPTION","CANTON","NOM_BUREAU_VOTE","ADRESSE","NB_INSCRIT_THEORIQUE","NB_INSCRITS_DEPOUILLES","NB_VOTANTS","NB_BLANCS_NULS","NB_EXPRIMES","NB_PROCURATIONS","NB_CANDIDATS","NOM_CANDIDAT_01","NB_VOIX_CANDIDAT_01","NOM_CANDIDAT_02","NB_VOIX_CANDIDAT_02","NOM_CANDIDAT_03","NB_VOIX_CANDIDAT_03","NOM_CANDIDAT_04","NB_VOIX_CANDIDAT_04","NOM_CANDIDAT_05","NB_VOIX_CANDIDAT_05","NOM_CANDIDAT_06","NB_VOIX_CANDIDAT_06","NOM_CANDIDAT_07","NB_VOIX_CANDIDAT_07","NOM_CANDIDAT_08","NB_VOIX_CANDIDAT_08","NOM_CANDIDAT_09","NB_VOIX_CANDIDAT_09","NOM_CANDIDAT_10","NB_VOIX_CANDIDAT_10","NOM_CANDIDAT_11","NB_VOIX_CANDIDAT_11"
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,605,6,4,5,"NOTRE DAME DU MONT","E ELEM ALBERT CHABANON","23 RUE ALBERT CHABANON",1303,1303,628,15,613,11,5,"GAUDIN Jean-Claude",222,"LEVY MOZZICONACCI Annie",158,"CATANEO Michel",111,"JOLLIVET André",57,"PALLOIX Marie-Françoise",65,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,607,6,4,5,"NOTRE DAME DU MONT","E ELEM BRETEUIL","113 RUE BRETEUIL",1154,1154,662,18,644,18,5,"GAUDIN Jean-Claude",346,"LEVY MOZZICONACCI Annie",135,"CATANEO Michel",80,"JOLLIVET André",40,"PALLOIX Marie-Françoise",43,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,608,6,4,5,"NOTRE DAME DU MONT","E ELEM BRETEUIL","113 RUE BRETEUIL",1279,1279,681,15,666,25,5,"GAUDIN Jean-Claude",313,"LEVY MOZZICONACCI Annie",174,"CATANEO Michel",70,"JOLLIVET André",69,"PALLOIX Marie-Françoise",40,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,609,6,4,5,"NOTRE DAME DU MONT","E ELEM JEAN FIOLLE","63 RUE DU DOCTEUR FIOLLE",991,991,489,7,482,18,5,"GAUDIN Jean-Claude",233,"LEVY MOZZICONACCI Annie",116,"CATANEO Michel",62,"JOLLIVET André",38,"PALLOIX Marie-Françoise",33,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,611,6,4,5,"VAUBAN","E ELEM PAIX","56 RUE DE LA PAIX MARCEL PAUL",1232,1232,664,13,651,14,5,"GAUDIN Jean-Claude",325,"LEVY MOZZICONACCI Annie",161,"CATANEO Michel",92,"JOLLIVET André",36,"PALLOIX Marie-Françoise",37,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,613,6,4,5,"VAUBAN","E ELEM PAIX","77 RUE GRIGNAN",1301,1301,681,17,664,15,5,"GAUDIN Jean-Claude",295,"LEVY MOZZICONACCI Annie",152,"CATANEO Michel",110,"JOLLIVET André",52,"PALLOIX Marie-Françoise",55,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,621,6,4,5,"NOTRE DAME DU MONT","E ELEM JEAN FIOLLE","63 RUE DU DOCTEUR FIOLLE",750,750,383,10,373,6,5,"GAUDIN Jean-Claude",157,"LEVY MOZZICONACCI Annie",96,"CATANEO Michel",61,"JOLLIVET André",36,"PALLOIX Marie-Françoise",23,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,622,6,4,5,"VAUBAN","E ELEM JEAN FIOLLE","63 RUE DU DOCTEUR FIOLLE",1151,1151,606,16,590,22,5,"GAUDIN Jean-Claude",288,"LEVY MOZZICONACCI Annie",140,"CATANEO Michel",72,"JOLLIVET André",48,"PALLOIX Marie-Françoise",42,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,625,6,4,5,"VAUBAN","E ELEM FRIEDLAND","13 RUE DE FRIEDLAND",1164,1164,650,15,635,7,5,"GAUDIN Jean-Claude",264,"LEVY MOZZICONACCI Annie",170,"CATANEO Michel",82,"JOLLIVET André",62,"PALLOIX Marie-Françoise",57,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,641,6,4,4,"NOTRE DAME DU MONT","E MAT EYDOUX","18 RUE EYDOUX",757,757,431,8,423,12,5,"GAUDIN Jean-Claude",113,"LEVY MOZZICONACCI Annie",126,"CATANEO Michel",46,"JOLLIVET André",43,"PALLOIX Marie-Françoise",95,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,651,6,4,4,"NOTRE DAME DU MONT","E MAT EYDOUX","18 RUE EYDOUX",998,998,594,13,581,18,5,"GAUDIN Jean-Claude",152,"LEVY MOZZICONACCI Annie",172,"CATANEO Michel",97,"JOLLIVET André",68,"PALLOIX Marie-Françoise",92,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,652,6,4,4,"NOTRE DAME DU MONT","E ELEM EYDOUX","20 RUE EYDOUX",724,724,361,6,355,6,5,"GAUDIN Jean-Claude",97,"LEVY MOZZICONACCI Annie",110,"CATANEO Michel",49,"JOLLIVET André",44,"PALLOIX Marie-Françoise",55,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,661,6,4,5,"VAUBAN","TEMPO FALQUE","36 RUE FALQUE",846,846,419,12,407,9,5,"GAUDIN Jean-Claude",200,"LEVY MOZZICONACCI Annie",91,"CATANEO Michel",64,"JOLLIVET André",21,"PALLOIX Marie-Françoise",31,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,662,6,4,5,"VAUBAN","TEMPO FALQUE","36 RUE FALQUE",849,849,434,16,418,11,5,"GAUDIN Jean-Claude",175,"LEVY MOZZICONACCI Annie",111,"CATANEO Michel",76,"JOLLIVET André",28,"PALLOIX Marie-Françoise",28,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,663,6,4,5,"VAUBAN","E MAT DELPHES","6 AVE DE DELPHES",1014,1014,552,16,536,9,5,"GAUDIN Jean-Claude",310,"LEVY MOZZICONACCI Annie",94,"CATANEO Michel",81,"JOLLIVET André",20,"PALLOIX Marie-Françoise",31,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,664,6,4,5,"VAUBAN","E MAT DELPHES","6 AVE DE DELPHES",1175,1175,692,16,676,9,5,"GAUDIN Jean-Claude",372,"LEVY MOZZICONACCI Annie",113,"CATANEO Michel",131,"JOLLIVET André",36,"PALLOIX Marie-Françoise",24,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,671,6,4,5,"VAUBAN","E ELEM JEAN FIOLLE","63 RUE DU DOCTEUR FIOLLE",1478,1478,838,18,820,36,5,"GAUDIN Jean-Claude",382,"LEVY MOZZICONACCI Annie",212,"CATANEO Michel",115,"JOLLIVET André",59,"PALLOIX Marie-Françoise",52,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,672,6,4,5,"VAUBAN","E ELEM GUADELOUPE","7 RUE DE LA GUADELOUPE",965,965,584,11,573,16,5,"GAUDIN Jean-Claude",275,"LEVY MOZZICONACCI Annie",115,"CATANEO Michel",97,"JOLLIVET André",39,"PALLOIX Marie-Françoise",47,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,673,6,4,5,"VAUBAN","E ELEM GUADELOUPE","7 RUE DE LA GUADELOUPE",680,680,376,7,369,11,5,"GAUDIN Jean-Claude",155,"LEVY MOZZICONACCI Annie",80,"CATANEO Michel",71,"JOLLIVET André",19,"PALLOIX Marie-Françoise",44,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,674,6,4,5,"VAUBAN","E MAT VAUBAN","ENTREE 21 RUE DE LA POINTE A PITRE",754,754,398,15,383,9,5,"GAUDIN Jean-Claude",141,"LEVY MOZZICONACCI Annie",88,"CATANEO Michel",72,"JOLLIVET André",40,"PALLOIX Marie-Françoise",42,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,701,7,1,2,"BELSUNCE","E MAT NEUVE SAINTE CATHERINE","17 RUE NEUVE SAINTE CATHERINE",838,838,479,10,469,19,9,"BARLES Sébastien",18,"PELLICANI Christian",41,"RAYNAUD Corinne",3,"TIAN Dominique",196,"BRYA-BERTRAND Somia",0,"MENNUCCI Patrick",122,"AKROUNE Adrien",0,"DEMEESTER Dominique",84,"ABDOURAMANE Saïd",5,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,702,7,1,2,"BELSUNCE","E MAT NEUVE SAINTE CATHERINE","17 RUE NEUVE SAINTE CATHERINE",739,739,410,14,396,15,9,"BARLES Sébastien",17,"PELLICANI Christian",25,"RAYNAUD Corinne",3,"TIAN Dominique",197,"BRYA-BERTRAND Somia",1,"MENNUCCI Patrick",93,"AKROUNE Adrien",1,"DEMEESTER Dominique",55,"ABDOURAMANE Saïd",4,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,703,7,1,2,"BELSUNCE","C.A.Q. DES LICES","12 RUE DES LICES",869,869,529,12,517,42,9,"BARLES Sébastien",35,"PELLICANI Christian",31,"RAYNAUD Corinne",2,"TIAN Dominique",223,"BRYA-BERTRAND Somia",0,"MENNUCCI Patrick",145,"AKROUNE Adrien",4,"DEMEESTER Dominique",67,"ABDOURAMANE Saïd",10,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,721,7,1,2,"SAINT LAMBERT","PALAIS DE LA BOURSE","9 LA CANEBIERE",146,146,92,3,89,10,9,"BARLES Sébastien",4,"PELLICANI Christian",19,"RAYNAUD Corinne",0,"TIAN Dominique",34,"BRYA-BERTRAND Somia",0,"MENNUCCI Patrick",10,"AKROUNE Adrien",1,"DEMEESTER Dominique",21,"ABDOURAMANE Saïd",0,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,751,7,1,2,"SAINT LAMBERT","C.A.Q. DES LICES","12 RUE DES LICES",1268,1268,720,18,702,9,9,"BARLES Sébastien",24,"PELLICANI Christian",54,"RAYNAUD Corinne",4,"TIAN Dominique",313,"BRYA-BERTRAND Somia",2,"MENNUCCI Patrick",159,"AKROUNE Adrien",5,"DEMEESTER Dominique",127,"ABDOURAMANE Saïd",14,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,752,7,1,2,"BELSUNCE","GR SCOL PHARO CATALANS","RUE DES CATALANS",754,754,432,13,419,15,9,"BARLES Sébastien",24,"PELLICANI Christian",18,"RAYNAUD Corinne",1,"TIAN Dominique",166,"BRYA-BERTRAND Somia",3,"MENNUCCI Patrick",78,"AKROUNE Adrien",1,"DEMEESTER Dominique",118,"ABDOURAMANE Saïd",10,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,753,7,1,2,"SAINT LAMBERT","GR SCOL PHARO CATALANS","RUE DES CATALANS",1130,1130,672,12,660,24,9,"BARLES Sébastien",22,"PELLICANI Christian",38,"RAYNAUD Corinne",2,"TIAN Dominique",321,"BRYA-BERTRAND Somia",3,"MENNUCCI Patrick",133,"AKROUNE Adrien",5,"DEMEESTER Dominique",133,"ABDOURAMANE Saïd",3,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,754,7,1,2,"SAINT LAMBERT","GR SCOL PHARO CATALANS","RUE DES CATALANS",907,907,551,14,537,7,9,"BARLES Sébastien",15,"PELLICANI Christian",29,"RAYNAUD Corinne",2,"TIAN Dominique",261,"BRYA-BERTRAND Somia",2,"MENNUCCI Patrick",121,"AKROUNE Adrien",1,"DEMEESTER Dominique",99,"ABDOURAMANE Saïd",7,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,755,7,1,2,"BELSUNCE","GR SCOL PHARO CATALANS","RUE DES CATALANS",861,861,539,8,531,17,9,"BARLES Sébastien",27,"PELLICANI Christian",34,"RAYNAUD Corinne",4,"TIAN Dominique",248,"BRYA-BERTRAND Somia",7,"MENNUCCI Patrick",99,"AKROUNE Adrien",6,"DEMEESTER Dominique",99,"ABDOURAMANE Saïd",7,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,756,7,1,2,"BELSUNCE","E MAT PAUL CODACCIONI","22 RUE PAUL CODACCIONI",1042,1042,625,11,614,13,9,"BARLES Sébastien",32,"PELLICANI Christian",43,"RAYNAUD Corinne",1,"TIAN Dominique",259,"BRYA-BERTRAND Somia",0,"MENNUCCI Patrick",141,"AKROUNE Adrien",3,"DEMEESTER Dominique",128,"ABDOURAMANE Saïd",7,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,757,7,1,2,"BELSUNCE","E MAT PAUL CODACCIONI","22 RUE PAUL CODACCIONI",1131,1131,689,24,665,13,9,"BARLES Sébastien",40,"PELLICANI Christian",39,"RAYNAUD Corinne",0,"TIAN Dominique",280,"BRYA-BERTRAND Somia",2,"MENNUCCI Patrick",167,"AKROUNE Adrien",0,"DEMEESTER Dominique",130,"ABDOURAMANE Saïd",7,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,759,7,1,2,"SAINT LAMBERT","E MAT ROUCAS BLANC","44 CHE DU ROUCAS BLANC",1092,1092,633,6,627,12,9,"BARLES Sébastien",13,"PELLICANI Christian",74,"RAYNAUD Corinne",3,"TIAN Dominique",266,"BRYA-BERTRAND Somia",2,"MENNUCCI Patrick",113,"AKROUNE Adrien",8,"DEMEESTER Dominique",142,"ABDOURAMANE Saïd",6,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,760,7,1,2,"SAINT LAMBERT","E MAT ROUCAS BLANC","44 CHE DU ROUCAS BLANC",1071,1071,630,13,617,11,9,"BARLES Sébastien",58,"PELLICANI Christian",37,"RAYNAUD Corinne",3,"TIAN Dominique",231,"BRYA-BERTRAND Somia",7,"MENNUCCI Patrick",163,"AKROUNE Adrien",2,"DEMEESTER Dominique",99,"ABDOURAMANE Saïd",17,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,761,7,1,2,"SAINT LAMBERT","GR SCOL MARIUS THOMAS","3 IMP DE LA GAVELIERE",694,694,402,9,393,13,9,"BARLES Sébastien",15,"PELLICANI Christian",29,"RAYNAUD Corinne",3,"TIAN Dominique",155,"BRYA-BERTRAND Somia",0,"MENNUCCI Patrick",91,"AKROUNE Adrien",0,"DEMEESTER Dominique",90,"ABDOURAMANE Saïd",10,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,762,7,1,2,"SAINT LAMBERT","GR SCOL MARIUS THOMAS","3 IMP DE LA GAVELIERE",899,899,543,13,530,14,9,"BARLES Sébastien",35,"PELLICANI Christian",41,"RAYNAUD Corinne",3,"TIAN Dominique",215,"BRYA-BERTRAND Somia",1,"MENNUCCI Patrick",137,"AKROUNE Adrien",2,"DEMEESTER Dominique",85,"ABDOURAMANE Saïd",11,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,763,7,1,2,"SAINT LAMBERT","GR SCOL MARIUS THOMAS","3 IMP DE LA GAVELIERE",854,854,543,10,533,16,9,"BARLES Sébastien",34,"PELLICANI Christian",47,"RAYNAUD Corinne",2,"TIAN Dominique",250,"BRYA-BERTRAND Somia",5,"MENNUCCI Patrick",104,"AKROUNE Adrien",2,"DEMEESTER Dominique",77,"ABDOURAMANE Saïd",12,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,764,7,1,2,"SAINT LAMBERT","E ELEM CHATEAUBRIAND","46 RUE CHATEAUBRIAND",1033,1033,603,16,587,31,9,"BARLES Sébastien",27,"PELLICANI Christian",43,"RAYNAUD Corinne",3,"TIAN Dominique",262,"BRYA-BERTRAND Somia",3,"MENNUCCI Patrick",114,"AKROUNE Adrien",1,"DEMEESTER Dominique",123,"ABDOURAMANE Saïd",11,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,766,7,1,2,"SAINT LAMBERT","D.G.A.B.C. DIRECTION SUD","1 PCE SAINT EUGENE",1025,1025,658,20,638,26,9,"BARLES Sébastien",34,"PELLICANI Christian",63,"RAYNAUD Corinne",2,"TIAN Dominique",249,"BRYA-BERTRAND Somia",3,"MENNUCCI Patrick",142,"AKROUNE Adrien",0,"DEMEESTER Dominique",135,"ABDOURAMANE Saïd",10,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,767,7,1,2,"SAINT LAMBERT","MAISON DE QUARTIER SAINT GEORGES","51 RUE CHARRAS",945,945,584,13,571,13,9,"BARLES Sébastien",15,"PELLICANI Christian",33,"RAYNAUD Corinne",1,"TIAN Dominique",286,"BRYA-BERTRAND Somia",3,"MENNUCCI Patrick",132,"AKROUNE Adrien",5,"DEMEESTER Dominique",89,"ABDOURAMANE Saïd",7,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,768,7,1,2,"SAINT LAMBERT","E ELEM ROSERAIE","10 RUE PIERRE MOUREN",672,672,412,8,404,25,9,"BARLES Sébastien",28,"PELLICANI Christian",27,"RAYNAUD Corinne",0,"TIAN Dominique",203,"BRYA-BERTRAND Somia",2,"MENNUCCI Patrick",83,"AKROUNE Adrien",0,"DEMEESTER Dominique",52,"ABDOURAMANE Saïd",9,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,769,7,1,2,"SAINT LAMBERT","E ELEM ROSERAIE","10 RUE PIERRE MOUREN",734,734,463,9,454,15,9,"BARLES Sébastien",36,"PELLICANI Christian",53,"RAYNAUD Corinne",0,"TIAN Dominique",176,"BRYA-BERTRAND Somia",1,"MENNUCCI Patrick",98,"AKROUNE Adrien",2,"DEMEESTER Dominique",72,"ABDOURAMANE Saïd",16,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,770,7,1,2,"SAINT LAMBERT","E MAT ROSERAIE","11A RUE PIERRE MOUREN",903,903,552,9,543,27,9,"BARLES Sébastien",20,"PELLICANI Christian",29,"RAYNAUD Corinne",0,"TIAN Dominique",275,"BRYA-BERTRAND Somia",1,"MENNUCCI Patrick",123,"AKROUNE Adrien",2,"DEMEESTER Dominique",87,"ABDOURAMANE Saïd",6,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,771,7,1,2,"SAINT LAMBERT","E ELEM BOMPARD","4 IMP DU PLATEAU",802,802,503,15,488,13,9,"BARLES Sébastien",21,"PELLICANI Christian",28,"RAYNAUD Corinne",0,"TIAN Dominique",237,"BRYA-BERTRAND Somia",2,"MENNUCCI Patrick",117,"AKROUNE Adrien",1,"DEMEESTER Dominique",73,"ABDOURAMANE Saïd",9,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,772,7,1,2,"SAINT LAMBERT","E ELEM AMEDEE AUTRAN","12 BD AMEDEE AUTRAN",1047,1047,641,15,626,29,9,"BARLES Sébastien",35,"PELLICANI Christian",26,"RAYNAUD Corinne",1,"TIAN Dominique",342,"BRYA-BERTRAND Somia",2,"MENNUCCI Patrick",131,"AKROUNE Adrien",4,"DEMEESTER Dominique",75,"ABDOURAMANE Saïd",10,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,773,7,1,2,"SAINT LAMBERT","E MAT AMEDEE AUTRAN","10 BD AMEDEE AUTRAN",1127,1127,723,8,715,31,9,"BARLES Sébastien",35,"PELLICANI Christian",19,"RAYNAUD Corinne",0,"TIAN Dominique",422,"BRYA-BERTRAND Somia",1,"MENNUCCI Patrick",128,"AKROUNE Adrien",2,"DEMEESTER Dominique",100,"ABDOURAMANE Saïd",8,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,774,7,1,2,"SAINT LAMBERT","MAISON DE QUARTIER ROUCAS BLANC","232 CHE DU ROUCAS BLANC",1330,1330,846,21,825,45,9,"BARLES Sébastien",42,"PELLICANI Christian",51,"RAYNAUD Corinne",5,"TIAN Dominique",464,"BRYA-BERTRAND Somia",4,"MENNUCCI Patrick",136,"AKROUNE Adrien",7,"DEMEESTER Dominique",107,"ABDOURAMANE Saïd",9,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,775,7,1,2,"SAINT LAMBERT","MAISON DE QUARTIER SAINT GEORGES","51 RUE CHARRAS",525,525,300,6,294,10,9,"BARLES Sébastien",13,"PELLICANI Christian",10,"RAYNAUD Corinne",0,"TIAN Dominique",139,"BRYA-BERTRAND Somia",1,"MENNUCCI Patrick",94,"AKROUNE Adrien",1,"DEMEESTER Dominique",31,"ABDOURAMANE Saïd",5,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,801,8,4,2,"VAUBAN","LYCEE PERIER","270 RUE PARADIS",1179,1179,676,8,668,53,5,"GAUDIN Jean-Claude",443,"LEVY MOZZICONACCI Annie",94,"CATANEO Michel",84,"JOLLIVET André",34,"PALLOIX Marie-Françoise",13,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,802,8,4,2,"VAUBAN","LYCEE PERIER","270 RUE PARADIS",1238,1238,682,18,664,20,5,"GAUDIN Jean-Claude",431,"LEVY MOZZICONACCI Annie",86,"CATANEO Michel",90,"JOLLIVET André",45,"PALLOIX Marie-Françoise",12,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,803,8,4,2,"SAINT GINIEZ","E MAT JEAN MERMOZ","128 RUE JEAN MERMOZ",1304,1304,730,25,705,23,5,"GAUDIN Jean-Claude",470,"LEVY MOZZICONACCI Annie",91,"CATANEO Michel",110,"JOLLIVET André",19,"PALLOIX Marie-Françoise",15,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,804,8,4,2,"SAINT GINIEZ","E MAT JEAN MERMOZ","128 RUE JEAN MERMOZ",1244,1244,648,17,631,24,5,"GAUDIN Jean-Claude",415,"LEVY MOZZICONACCI Annie",85,"CATANEO Michel",81,"JOLLIVET André",30,"PALLOIX Marie-Françoise",20,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,805,8,4,2,"SAINT GINIEZ","E MAT JEAN MERMOZ","128 RUE JEAN MERMOZ",960,960,533,17,516,18,5,"GAUDIN Jean-Claude",350,"LEVY MOZZICONACCI Annie",64,"CATANEO Michel",69,"JOLLIVET André",17,"PALLOIX Marie-Françoise",16,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,806,8,4,2,"SAINT GINIEZ","E ELEM JEAN MERMOZ","138 RUE JEAN MERMOZ",1143,1143,662,15,647,27,5,"GAUDIN Jean-Claude",466,"LEVY MOZZICONACCI Annie",63,"CATANEO Michel",84,"JOLLIVET André",20,"PALLOIX Marie-Françoise",14,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,807,8,4,2,"SAINT GINIEZ","E ELEM JEAN MERMOZ","138 RUE JEAN MERMOZ",1226,1226,735,15,720,25,5,"GAUDIN Jean-Claude",480,"LEVY MOZZICONACCI Annie",87,"CATANEO Michel",102,"JOLLIVET André",30,"PALLOIX Marie-Françoise",21,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,808,8,4,2,"SAINT GINIEZ","GR SCOL PRADO PLAGE","122 RUE DU COMMANDANT ROLLAND",1111,1111,593,4,589,12,5,"GAUDIN Jean-Claude",391,"LEVY MOZZICONACCI Annie",58,"CATANEO Michel",85,"JOLLIVET André",39,"PALLOIX Marie-Françoise",16,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,809,8,4,2,"SAINT GINIEZ","E MAT ETIENNE MILAN","4 RUE ETIENNE MILAN",1163,1163,737,12,725,27,5,"GAUDIN Jean-Claude",507,"LEVY MOZZICONACCI Annie",109,"CATANEO Michel",66,"JOLLIVET André",24,"PALLOIX Marie-Françoise",19,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,810,8,4,2,"SAINT GINIEZ","E MAT ETIENNE MILAN","4 RUE ETIENNE MILAN",1054,1054,573,18,555,5,5,"GAUDIN Jean-Claude",273,"LEVY MOZZICONACCI Annie",87,"CATANEO Michel",114,"JOLLIVET André",36,"PALLOIX Marie-Françoise",45,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,811,8,4,2,"SAINT GINIEZ","E MAT ETIENNE MILAN","4 RUE ETIENNE MILAN",1079,1079,604,26,578,6,5,"GAUDIN Jean-Claude",297,"LEVY MOZZICONACCI Annie",98,"CATANEO Michel",101,"JOLLIVET André",35,"PALLOIX Marie-Françoise",47,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,812,8,4,2,"SAINT GINIEZ","E MAT CITE AZOULAY","7 RUE RAPHAEL",956,956,491,6,485,4,5,"GAUDIN Jean-Claude",237,"LEVY MOZZICONACCI Annie",65,"CATANEO Michel",118,"JOLLIVET André",29,"PALLOIX Marie-Françoise",36,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,813,8,4,2,"SAINT GINIEZ","E MAT CITE AZOULAY","7 RUE RAPHAEL",1055,1055,589,8,581,8,5,"GAUDIN Jean-Claude",307,"LEVY MOZZICONACCI Annie",97,"CATANEO Michel",100,"JOLLIVET André",41,"PALLOIX Marie-Françoise",36,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,814,8,4,2,"VAUBAN","GR SCOL ROUET","38 RUE ROGER RENZO",1194,1194,688,11,677,13,5,"GAUDIN Jean-Claude",320,"LEVY MOZZICONACCI Annie",153,"CATANEO Michel",131,"JOLLIVET André",42,"PALLOIX Marie-Françoise",31,,,,,,,,,,,,
