"NOM_ELECTION","NUMERO_TOUR","DATE_ELECTION","NOM_COLLECTIVITE","ID_COLLECTIVITE","NUMERO_BUREAU_VOTE","ARRONDISSEMENT","SECTEUR","CIRCONSCRIPTION","CANTON","NOM_BUREAU_VOTE","ADRESSE","NB_INSCRIT_THEORIQUE","NB_INSCRITS_DEPOUILLES","VOTANTS","NB_BLANCS","NB_NULS","NB_EXPRIMES","NB_PROCURATIONS","NB_CANDIDATS","NOM_CANDIDAT_01","NB_VOIX_CANDIDAT_01","NOM_CANDIDAT_02","NB_VOIX_CANDIDAT_02","NOM_CANDIDAT_03","NB_VOIX_CANDIDAT_03","NOM_CANDIDAT_04","NB_VOIX_CANDIDAT_04","NOM_CANDIDAT_05","NB_VOIX_CANDIDAT_05","NOM_CANDIDAT_06","NB_VOIX_CANDIDAT_06","NOM_CANDIDAT_07","NB_VOIX_CANDIDAT_07","NOM_CANDIDAT_08","NB_VOIX_CANDIDAT_08","NOM_CANDIDAT_09","NB_VOIX_CANDIDAT_09","NOM_CANDIDAT_10","NB_VOIX_CANDIDAT_10","NOM_CANDIDAT_11","NB_VOIX_CANDIDAT_11","NOM_CANDIDAT_12","NB_VOIX_CANDIDAT_12","NOM_CANDIDAT_13","NB_VOIX_CANDIDAT_13","NOM_CANDIDAT_14","NB_VOIX_CANDIDAT_14","NOM_CANDIDAT_15","NB_VOIX_CANDIDAT_15","NOM_CANDIDAT_16","NB_VOIX_CANDIDAT_16","NOM_CANDIDAT_17","NB_VOIX_CANDIDAT_17","NOM_CANDIDAT_18","NB_VOIX_CANDIDAT_18","NOM_CANDIDAT_19","NB_VOIX_CANDIDAT_19","NOM_CANDIDAT_20","NB_VOIX_CANDIDAT_20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1417,14,7,3,"15 - MARSEILLE 4","E ELEM CLAIR SOLEIL","49 BD CHARLES MORETTI",954,956,129,2,5,122,1,10,"ROSSI Julien",31,"GALTIER David",20,"PÉCOUT Danièle",0,"HAROUCHE Karine",1,"RAVIER Stéphane",30,"COLIN Josépha",8,"BENSAADA Mohammed",6,"BULTEAU-RAMBAUD Marie-Florence",2,"BACCHI Jérémy",22,"ZIDANE Farid",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1450,14,7,7,"16 - MARSEILLE 5","E MAT ST BARTHELEMY LES FLAMANTS","64 AVE ALEXANDRE ANSALDI",1081,1081,230,3,4,223,1,10,"ROSSI Julien",85,"GALTIER David",61,"PÉCOUT Danièle",1,"HAROUCHE Karine",0,"RAVIER Stéphane",20,"COLIN Josépha",18,"BENSAADA Mohammed",12,"BULTEAU-RAMBAUD Marie-Florence",11,"BACCHI Jérémy",12,"ZIDANE Farid",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1451,14,7,3,"16 - MARSEILLE 5","E MAT SAINT BARTHELEMY S.N.C.F.","BD CHARLES MORETTI PROLONGE",1452,1431,365,2,6,357,7,10,"ROSSI Julien",37,"GALTIER David",53,"PÉCOUT Danièle",1,"HAROUCHE Karine",0,"RAVIER Stéphane",129,"COLIN Josépha",29,"BENSAADA Mohammed",19,"BULTEAU-RAMBAUD Marie-Florence",23,"BACCHI Jérémy",65,"ZIDANE Farid",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1452,14,7,7,"16 - MARSEILLE 5","GR SCOL FONTVERT","19 RUE FONTVERT",742,732,230,0,1,229,7,10,"ROSSI Julien",79,"GALTIER David",47,"PÉCOUT Danièle",1,"HAROUCHE Karine",0,"RAVIER Stéphane",8,"COLIN Josépha",9,"BENSAADA Mohammed",19,"BULTEAU-RAMBAUD Marie-Florence",10,"BACCHI Jérémy",54,"ZIDANE Farid",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1453,14,7,7,"16 - MARSEILLE 5","GR SCOL BUSSERINE","BD CHARLES MATTEI",1207,1204,324,1,4,319,0,10,"ROSSI Julien",76,"GALTIER David",117,"PÉCOUT Danièle",1,"HAROUCHE Karine",4,"RAVIER Stéphane",16,"COLIN Josépha",20,"BENSAADA Mohammed",49,"BULTEAU-RAMBAUD Marie-Florence",9,"BACCHI Jérémy",21,"ZIDANE Farid",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1454,14,7,7,"16 - MARSEILLE 5","GR SCOL BUSSERINE","BD CHARLES MATTEI",830,822,243,2,6,235,0,10,"ROSSI Julien",92,"GALTIER David",60,"PÉCOUT Danièle",0,"HAROUCHE Karine",1,"RAVIER Stéphane",18,"COLIN Josépha",6,"BENSAADA Mohammed",33,"BULTEAU-RAMBAUD Marie-Florence",8,"BACCHI Jérémy",12,"ZIDANE Farid",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1455,14,7,7,"16 - MARSEILLE 5","E ELEM EMILE VAYSSIERE I","6 RUE DE LA CRAU",790,785,155,1,6,148,1,10,"ROSSI Julien",43,"GALTIER David",57,"PÉCOUT Danièle",2,"HAROUCHE Karine",0,"RAVIER Stéphane",14,"COLIN Josépha",6,"BENSAADA Mohammed",10,"BULTEAU-RAMBAUD Marie-Florence",0,"BACCHI Jérémy",14,"ZIDANE Farid",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1456,14,7,7,"16 - MARSEILLE 5","E MAT SAINTE MARTHE","30 BD RICOUX",1097,1093,324,0,3,321,6,10,"ROSSI Julien",43,"GALTIER David",51,"PÉCOUT Danièle",1,"HAROUCHE Karine",0,"RAVIER Stéphane",80,"COLIN Josépha",49,"BENSAADA Mohammed",21,"BULTEAU-RAMBAUD Marie-Florence",13,"BACCHI Jérémy",58,"ZIDANE Farid",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1457,14,7,3,"16 - MARSEILLE 5","E MAT SAINT BARTHELEMY LES FLAMANTS","64 AVE ALEXANDRE ANSALDI",799,802,200,1,0,199,5,10,"ROSSI Julien",22,"GALTIER David",31,"PÉCOUT Danièle",1,"HAROUCHE Karine",0,"RAVIER Stéphane",92,"COLIN Josépha",14,"BENSAADA Mohammed",12,"BULTEAU-RAMBAUD Marie-Florence",4,"BACCHI Jérémy",20,"ZIDANE Farid",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1458,14,7,3,"16 - MARSEILLE 5","E ELEM MERLAN","70 AVE DU MERLAN",1586,1573,468,4,13,451,15,10,"ROSSI Julien",39,"GALTIER David",59,"PÉCOUT Danièle",3,"HAROUCHE Karine",2,"RAVIER Stéphane",190,"COLIN Josépha",41,"BENSAADA Mohammed",28,"BULTEAU-RAMBAUD Marie-Florence",20,"BACCHI Jérémy",63,"ZIDANE Farid",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1459,14,7,3,"16 - MARSEILLE 5","E ELEM MERLAN","70 AVE DU MERLAN",1554,1564,472,5,9,458,31,10,"ROSSI Julien",41,"GALTIER David",47,"PÉCOUT Danièle",2,"HAROUCHE Karine",0,"RAVIER Stéphane",200,"COLIN Josépha",34,"BENSAADA Mohammed",27,"BULTEAU-RAMBAUD Marie-Florence",22,"BACCHI Jérémy",84,"ZIDANE Farid",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1460,14,7,3,"16 - MARSEILLE 5","E MAT SAINTE MARTHE","30 BD RICOUX",1483,1479,473,5,10,458,10,10,"ROSSI Julien",42,"GALTIER David",63,"PÉCOUT Danièle",2,"HAROUCHE Karine",0,"RAVIER Stéphane",176,"COLIN Josépha",24,"BENSAADA Mohammed",31,"BULTEAU-RAMBAUD Marie-Florence",23,"BACCHI Jérémy",93,"ZIDANE Farid",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1461,14,7,7,"15 - MARSEILLE 4","E MAT SIMIANE","103 CHE DE ST JOSEPH A STE MARTHE",1303,1315,283,4,4,275,7,10,"ROSSI Julien",71,"GALTIER David",85,"PÉCOUT Danièle",3,"HAROUCHE Karine",0,"RAVIER Stéphane",48,"COLIN Josépha",10,"BENSAADA Mohammed",21,"BULTEAU-RAMBAUD Marie-Florence",8,"BACCHI Jérémy",24,"ZIDANE Farid",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1462,14,7,7,"15 - MARSEILLE 4","E ELEM SAINT JOSEPH MICOCOULIERS","8 BD ROLAND DORGELES",688,691,153,4,6,143,1,10,"ROSSI Julien",52,"GALTIER David",30,"PÉCOUT Danièle",1,"HAROUCHE Karine",0,"RAVIER Stéphane",25,"COLIN Josépha",7,"BENSAADA Mohammed",11,"BULTEAU-RAMBAUD Marie-Florence",4,"BACCHI Jérémy",9,"ZIDANE Farid",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1463,14,7,7,"15 - MARSEILLE 4","E MAT SIMIANE","103 CHE DE ST JOSEPH A STE MARTHE",956,955,233,2,9,222,4,10,"ROSSI Julien",30,"GALTIER David",26,"PÉCOUT Danièle",3,"HAROUCHE Karine",0,"RAVIER Stéphane",65,"COLIN Josépha",8,"BENSAADA Mohammed",18,"BULTEAU-RAMBAUD Marie-Florence",28,"BACCHI Jérémy",43,"ZIDANE Farid",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1464,14,7,3,"16 - MARSEILLE 5","E MAT BATARELLE","38 RUE DE LISSANDRE",706,709,255,1,8,246,4,10,"ROSSI Julien",2,"GALTIER David",48,"PÉCOUT Danièle",1,"HAROUCHE Karine",0,"RAVIER Stéphane",100,"COLIN Josépha",24,"BENSAADA Mohammed",16,"BULTEAU-RAMBAUD Marie-Florence",12,"BACCHI Jérémy",42,"ZIDANE Farid",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1465,14,7,3,"16 - MARSEILLE 5","E MAT BATARELLE","38 RUE DE LISSANDRE",943,949,370,10,7,353,6,10,"ROSSI Julien",7,"GALTIER David",41,"PÉCOUT Danièle",3,"HAROUCHE Karine",2,"RAVIER Stéphane",151,"COLIN Josépha",32,"BENSAADA Mohammed",33,"BULTEAU-RAMBAUD Marie-Florence",12,"BACCHI Jérémy",71,"ZIDANE Farid",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1466,14,7,3,"15 - MARSEILLE 4","E ELEM SAINT JOSEPH MICOCOULIERS","8 BD ROLAND DORGELES",1051,1043,274,5,11,258,3,10,"ROSSI Julien",25,"GALTIER David",42,"PÉCOUT Danièle",3,"HAROUCHE Karine",0,"RAVIER Stéphane",100,"COLIN Josépha",17,"BENSAADA Mohammed",14,"BULTEAU-RAMBAUD Marie-Florence",8,"BACCHI Jérémy",49,"ZIDANE Farid",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1501,15,8,7,"14 - MARSEILLE 3","E MAT ARENC BACHAS EXTERIEUR","15 BD FERDINAND DE LESSEPS",822,806,188,0,1,187,3,9,"GHALI Samia",77,"MAASKRI Moussa",24,"ROCHE François",3,"GRECH Sophie",33,"COPPOLA Jean-Marc",22,"CORTEGGIANI Jean-Marc",6,"PERNICE Stephane",0,"AHAMADA Saïd",16,"SOILIHI Chahidati",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1503,15,8,7,"14 - MARSEILLE 3","E MAT ODDO","18 RUE DE LA BUTINEUSE",631,626,178,2,2,174,1,9,"GHALI Samia",43,"MAASKRI Moussa",19,"ROCHE François",3,"GRECH Sophie",27,"COPPOLA Jean-Marc",46,"CORTEGGIANI Jean-Marc",3,"PERNICE Stephane",1,"AHAMADA Saïd",20,"SOILIHI Chahidati",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1504,15,8,7,"14 - MARSEILLE 3","E ELEM ODDO","1 PCE EDGAR TARQUIN",756,742,160,8,0,152,2,9,"GHALI Samia",36,"MAASKRI Moussa",24,"ROCHE François",3,"GRECH Sophie",33,"COPPOLA Jean-Marc",21,"CORTEGGIANI Jean-Marc",15,"PERNICE Stephane",1,"AHAMADA Saïd",10,"SOILIHI Chahidati",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1505,15,8,7,"14 - MARSEILLE 3","E ELEM CABUCELLE","52 BD VIALA",1322,1315,328,7,7,314,2,9,"GHALI Samia",80,"MAASKRI Moussa",54,"ROCHE François",4,"GRECH Sophie",53,"COPPOLA Jean-Marc",59,"CORTEGGIANI Jean-Marc",15,"PERNICE Stephane",1,"AHAMADA Saïd",35,"SOILIHI Chahidati",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1507,15,8,7,"14 - MARSEILLE 3","E MAT BERNABO","1 TRA BERNABO",826,824,206,2,8,196,1,9,"GHALI Samia",52,"MAASKRI Moussa",39,"ROCHE François",3,"GRECH Sophie",52,"COPPOLA Jean-Marc",18,"CORTEGGIANI Jean-Marc",7,"PERNICE Stephane",3,"AHAMADA Saïd",14,"SOILIHI Chahidati",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1508,15,8,7,"14 - MARSEILLE 3","E MAT CALADE","15 RUE SEVERINE",929,933,248,6,4,238,5,9,"GHALI Samia",71,"MAASKRI Moussa",31,"ROCHE François",7,"GRECH Sophie",56,"COPPOLA Jean-Marc",35,"CORTEGGIANI Jean-Marc",9,"PERNICE Stephane",1,"AHAMADA Saïd",16,"SOILIHI Chahidati",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1531,15,8,7,"14 - MARSEILLE 3","E MAT SAINT LOUIS LEVEQUE","GR CAMPAGNE LEVEQUE",1064,1064,258,6,7,245,3,9,"GHALI Samia",78,"MAASKRI Moussa",45,"ROCHE François",4,"GRECH Sophie",53,"COPPOLA Jean-Marc",35,"CORTEGGIANI Jean-Marc",8,"PERNICE Stephane",2,"AHAMADA Saïd",13,"SOILIHI Chahidati",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1532,15,8,7,"14 - MARSEILLE 3","GR SCOL SAINT LOUIS CONSOLAT","47 RUE DES MUSARDISES",945,934,225,0,5,220,9,9,"GHALI Samia",32,"MAASKRI Moussa",32,"ROCHE François",3,"GRECH Sophie",59,"COPPOLA Jean-Marc",55,"CORTEGGIANI Jean-Marc",13,"PERNICE Stephane",0,"AHAMADA Saïd",12,"SOILIHI Chahidati",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1533,15,8,7,"14 - MARSEILLE 3","GR SCOL SAINT LOUIS CONSOLAT","47 RUE DES MUSARDISES",1122,1119,277,1,8,268,3,9,"GHALI Samia",76,"MAASKRI Moussa",26,"ROCHE François",3,"GRECH Sophie",78,"COPPOLA Jean-Marc",49,"CORTEGGIANI Jean-Marc",8,"PERNICE Stephane",2,"AHAMADA Saïd",12,"SOILIHI Chahidati",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1535,15,8,7,"14 - MARSEILLE 3","E ELEM SAINT LOUIS GARE","32 RUE LE CHATELIER",791,790,197,4,6,187,4,9,"GHALI Samia",33,"MAASKRI Moussa",34,"ROCHE François",1,"GRECH Sophie",60,"COPPOLA Jean-Marc",36,"CORTEGGIANI Jean-Marc",9,"PERNICE Stephane",0,"AHAMADA Saïd",12,"SOILIHI Chahidati",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1536,15,8,7,"14 - MARSEILLE 3","E ELEM SAINT LOUIS GARE","32 RUE LE CHATELIER",601,597,139,1,2,136,8,9,"GHALI Samia",32,"MAASKRI Moussa",22,"ROCHE François",1,"GRECH Sophie",30,"COPPOLA Jean-Marc",23,"CORTEGGIANI Jean-Marc",12,"PERNICE Stephane",1,"AHAMADA Saïd",6,"SOILIHI Chahidati",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1537,15,8,7,"14 - MARSEILLE 3","E ELEM SAINT LOUIS GARE","32 RUE LE CHATELIER",1184,1141,312,6,4,302,5,9,"GHALI Samia",90,"MAASKRI Moussa",78,"ROCHE François",2,"GRECH Sophie",70,"COPPOLA Jean-Marc",32,"CORTEGGIANI Jean-Marc",13,"PERNICE Stephane",0,"AHAMADA Saïd",10,"SOILIHI Chahidati",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1538,15,8,7,"15 - MARSEILLE 4","E MAT SAINT JOSEPH SERVIERES","RUE DU CAPRICORNE",1436,1429,406,5,10,391,13,9,"GHALI Samia",153,"MAASKRI Moussa",72,"ROCHE François",1,"GRECH Sophie",80,"COPPOLA Jean-Marc",44,"CORTEGGIANI Jean-Marc",9,"PERNICE Stephane",0,"AHAMADA Saïd",16,"SOILIHI Chahidati",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1539,15,8,7,"15 - MARSEILLE 4","E ELEM MAURELETTE","39 BD SIMON BOLIVAR",1003,996,206,2,7,197,1,9,"GHALI Samia",49,"MAASKRI Moussa",41,"ROCHE François",2,"GRECH Sophie",38,"COPPOLA Jean-Marc",18,"CORTEGGIANI Jean-Marc",12,"PERNICE Stephane",1,"AHAMADA Saïd",21,"SOILIHI Chahidati",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1540,15,8,7,"15 - MARSEILLE 4","E MAT CASTELLAS LES LIONS","AVE DU CASTELLAS",1226,1222,303,6,13,284,3,9,"GHALI Samia",91,"MAASKRI Moussa",65,"ROCHE François",0,"GRECH Sophie",57,"COPPOLA Jean-Marc",15,"CORTEGGIANI Jean-Marc",13,"PERNICE Stephane",0,"AHAMADA Saïd",26,"SOILIHI Chahidati",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1541,15,8,7,"15 - MARSEILLE 4","E MAT CASTELLAS LES LIONS","AVE DU CASTELLAS",660,663,204,2,1,201,8,9,"GHALI Samia",64,"MAASKRI Moussa",53,"ROCHE François",2,"GRECH Sophie",26,"COPPOLA Jean-Marc",35,"CORTEGGIANI Jean-Marc",6,"PERNICE Stephane",1,"AHAMADA Saïd",7,"SOILIHI Chahidati",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1542,15,8,7,"15 - MARSEILLE 4","GR SCOL AYGALADES OASIS","56 TRA DES LAITIERS",1369,1364,295,1,12,282,3,9,"GHALI Samia",56,"MAASKRI Moussa",57,"ROCHE François",2,"GRECH Sophie",65,"COPPOLA Jean-Marc",46,"CORTEGGIANI Jean-Marc",14,"PERNICE Stephane",1,"AHAMADA Saïd",28,"SOILIHI Chahidati",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1543,15,8,7,"15 - MARSEILLE 4","GR SCOL AYGALADES OASIS","56 TRA DES LAITIERS",1136,1129,349,1,9,339,15,9,"GHALI Samia",48,"MAASKRI Moussa",58,"ROCHE François",2,"GRECH Sophie",130,"COPPOLA Jean-Marc",53,"CORTEGGIANI Jean-Marc",22,"PERNICE Stephane",0,"AHAMADA Saïd",13,"SOILIHI Chahidati",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1571,15,8,7,"14 - MARSEILLE 3","E MAT VISTE BOUSQUET","10 RUE SERGE DOURIANT",1222,1225,358,1,11,346,7,9,"GHALI Samia",89,"MAASKRI Moussa",51,"ROCHE François",4,"GRECH Sophie",78,"COPPOLA Jean-Marc",59,"CORTEGGIANI Jean-Marc",26,"PERNICE Stephane",3,"AHAMADA Saïd",16,"SOILIHI Chahidati",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1572,15,8,7,"14 - MARSEILLE 3","E MAT VISTE BOUSQUET","10 RUE SERGE DOURIANT",1357,1345,313,2,12,299,2,9,"GHALI Samia",97,"MAASKRI Moussa",41,"ROCHE François",0,"GRECH Sophie",81,"COPPOLA Jean-Marc",19,"CORTEGGIANI Jean-Marc",22,"PERNICE Stephane",1,"AHAMADA Saïd",29,"SOILIHI Chahidati",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1574,15,8,7,"14 - MARSEILLE 3","GR SCOL PLAN D AOU","10 BD DU CDT ROBERT THOLLON",1723,1710,531,4,6,521,3,9,"GHALI Samia",143,"MAASKRI Moussa",68,"ROCHE François",11,"GRECH Sophie",76,"COPPOLA Jean-Marc",76,"CORTEGGIANI Jean-Marc",24,"PERNICE Stephane",2,"AHAMADA Saïd",93,"SOILIHI Chahidati",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1575,15,8,7,"14 - MARSEILLE 3","E MAT SAINT ANTOINE CENTRE","19 AVE DE ROQUEFAVOUR",795,790,253,2,4,247,6,9,"GHALI Samia",53,"MAASKRI Moussa",34,"ROCHE François",4,"GRECH Sophie",85,"COPPOLA Jean-Marc",40,"CORTEGGIANI Jean-Marc",10,"PERNICE Stephane",0,"AHAMADA Saïd",11,"SOILIHI Chahidati",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1576,15,8,7,"15 - MARSEILLE 4","E ELEM BORELS","3 BD BELLE VUE",1126,1127,383,3,5,375,5,9,"GHALI Samia",89,"MAASKRI Moussa",24,"ROCHE François",3,"GRECH Sophie",123,"COPPOLA Jean-Marc",66,"CORTEGGIANI Jean-Marc",23,"PERNICE Stephane",1,"AHAMADA Saïd",27,"SOILIHI Chahidati",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
